taxa,min_abRel,mean_abRel,max_abRel,sd,var,prevalencia,perc_prev,Abundance_rank,prevalence_rank
Stomatobaculum_longum,0,5.647470735785953e-6,0.02229,4.598340607478484e-4,2.1144539686216393e-7,3,0.06272214091574327,775,735.5
Tyzzerella_nexilis,0,0.004544739259834368,2.16729,0.05863181579332273,0.003437572489847814,347,7.25486096592097,292,224
Oscillibacter_sp_57_20,0,0.5509251224703913,19.88122,0.989273436501589,0.9784968513715384,3714,77.65001045369016,42,33
Oscillibacter_sp_CAG_241,0,0.256623667341229,22.69164,0.8488273582978023,0.7204294460682509,3480,72.75768346226218,67,43
Oscillibacter_sp_PC13,0,4.8717248467112595e-4,0.029133333333333334,0.002270575616280546,5.155096378971852e-6,475,9.931005644992682,466,197.5
Peptococcus_niger,0,1.445185588867654e-4,0.17298,0.004494301288411872,2.0198410831934036e-5,29,0.6063140288521849,555,477.5
Clostridioides_difficile,0,6.601170568561873e-5,0.14398,0.0031461408071766545,9.898077180525238e-6,10,0.20907380305247752,605,596.5
Criibacterium_bergeronii,0,3.0916596989966556e-5,0.07064,0.0015602955639177668,2.4344928045674514e-6,5,0.10453690152623876,668,667.5
Intestinibacter_bartlettii,0,0.13186633380387727,8.73019,0.3689556379908106,0.13611138500509679,3030,63.349362324900696,94,56
Paeniclostridium_sordellii,0,5.38367474916388e-4,1.83318,0.03776742527746346,0.001426363990036378,13,0.2717959439682208,451,563
Paraclostridium_bifermentans,0,1.2775292642140467e-4,0.38825,0.008267834758996182,6.835637630838168e-5,5,0.10453690152623876,565,667.5
Clostridium_hiranonis,0,1.6937709030100336e-5,0.04154,8.935971344005313e-4,7.985063781207052e-7,7,0.14635166213673428,702,633.5
Peptostreptococcus_anaerobius,0,7.87196607740086e-4,0.46417,0.013859893793365668,1.9209169180695e-4,101,2.111645410830023,420,337.5
Peptostreptococcus_sp_MV1,0,1.6947951505016722e-4,0.24522,0.006275726282264018,3.9384170201381324e-5,19,0.3972402257997073,543,525
Peptostreptococcus_stomatis,0,3.4282504180602007e-4,0.87305,0.018075547631056284,3.267214994625807e-4,55,1.1499059167886265,491,401.5
Romboutsia_hominis,0,1.601170568561873e-6,0.00605,1.258266871715656e-4,1.5832205617792855e-8,2,0.0418147606104955,864,787
Romboutsia_ilealis,0,0.0068019626682194615,0.43696,0.021859219877249453,4.7777245355346985e-4,2038,42.609241062094924,261,77
Terrisporobacter_othiniensis,0,8.738764632107024e-5,0.13471,0.0031514621838691324,9.931564153257142e-6,23,0.48086974702069835,586,498.5
Agathobaculum_butyriciproducens,0,0.41985969084481223,6.463,0.5425479300220923,0.2942998323913887,4467,93.39326782354172,49,9
Anaerofilum_sp_An201,0,6.555079431438127e-5,0.17164,0.0035525688743873107,1.2620596700593602e-5,37,0.7735730712941669,608,453.5
Anaeromassilibacillus_sp_An172,0,0.0013540783514492754,1.86963,0.04602159526062391,0.0021179542319235997,15,0.3136107045787163,375,548.5
Anaeromassilibacillus_sp_An200,0,2.362040133779264e-7,0.00113,2.3097325482722367e-5,5.334819104412361e-10,1,0.02090738030524775,951,899.5
Anaeromassilibacillus_sp_An250,0,0.017970727761456074,1.82714,0.0630392055264165,0.003973528328304416,2147,44.88814551536692,204,75
Anaerotruncus_colihominis,0,0.007982014608962666,0.98319,0.042917468595393804,0.0018417762500599964,1085,22.684507631193814,251,130
Anaerotruncus_sp_CAG_528,0,0.09944976947463768,16.00263,0.7450161596452051,0.5550192706764369,295,6.167677190048087,107,237.5
Faecalibacterium_prausnitzii,0,6.219554710672654,47.7042,4.249058376478804,18.051543007277377,4753,99.37277859084257,2,1
Flavonifractor_plautii,0,0.15532192053182672,20.13106,0.5867009771681403,0.3441842397404231,3389,70.85511185448463,85,45
Flavonifractor_sp_An10,0,9.21733765328874e-4,0.32539,0.01100213829642733,1.2104269781541408e-4,189,3.9514948776918253,411,271
Flavonifractor_sp_An100,0,6.81321279264214e-4,0.15898,0.006063480521592971,3.676409125620636e-5,271,5.665900062722141,434,245
Flavonifractor_sp_An306,0,6.57451923076923e-6,0.00792,2.0816958139474587e-4,4.333387125856092e-8,12,0.2508885636629731,760,576
Flavonifractor_sp_An82,0,2.5397157190635452e-6,0.01136,2.3247691524362434e-4,5.404504163393859e-8,2,0.0418147606104955,825,787
Gemmiger_formicilis,0,0.2514714503457802,4.77563,0.3520476575643673,0.12391373094266012,4310,90.11080911561781,68,14
Gemmiger_sp_An120,0,7.518185618729097e-5,0.24096,0.005083359646656278,2.5840280893442037e-5,5,0.10453690152623876,595,667.5
Gemmiger_sp_An194,0,4.0999163879598665e-5,0.11819,0.002641144599716266,6.975572911725533e-6,4,0.083629521220991,646,695.5
Gemmiger_sp_An50,0,7.1801839464882945e-6,0.03358,6.864658761158702e-4,4.7123134941533836e-7,2,0.0418147606104955,754,787
Gemmiger_sp_An87,0,1.1709866220735786e-5,0.04978,0.0010191178792043915,1.0385918949694622e-6,4,0.083629521220991,730,695.5
Harryflintia_acetispora,0,6.252631447774634e-4,0.13001,0.0052173131132239965,2.7219021951197677e-5,279,5.833159105164123,441,242
Pseudoflavonifractor_capillosus,0,7.803469202898551e-4,0.39249,0.01038107962112342,1.0776322519137671e-4,321,6.711269077984529,422,231
Pseudoflavonifractor_sp_An184,0,0.005970574205685619,1.34899,0.051253832961798196,0.0026268295803958254,526,10.997282040560318,269,186
Pseudoflavonifractor_sp_An85,0,5.852842809364548e-8,2.8e-4,5.723231093063949e-6,3.275509576207448e-11,1,0.02090738030524775,975,899.5
Clostridium_leptum,0,0.03506062607146198,12.78569,0.2904572316841838,0.08436111905542815,2840,59.376960066903614,165,60
Clostridium_methylpentosum,0,1.8696854096989966e-4,0.16309,0.0040046193069840546,1.6036615527198124e-5,89,1.86075684716705,537,349
Eubacterium_siraeum,0,0.8290110175849965,47.48799,2.622866516983619,6.878656292471327,3040,63.558436127953165,32,54.5
Ruminococcaceae_bacterium_D16,0,0.0028943654194537346,0.66263,0.024352821677673317,5.930309670196552e-4,519,10.850930378423582,320,189
Ruminococcaceae_bacterium_D5,0,0.009397267693862019,0.92653,0.05146878696964603,0.0026488489286683957,803,16.788626385113943,248,149
Ruminococcus_bicirculans,0,0.9330850247661863,19.05287,1.7586347652015648,3.0922910886799615,3454,72.21409157432574,25,44
Ruminococcus_bromii,0,3.8762417131278175,51.9018,5.778305942874023,33.38259102970562,3533,73.8657746184403,5,38
Ruminococcus_callidus,0,0.023116231453938343,2.53278,0.10721619064191057,0.011494368808521926,1226,25.632448254233747,190,121
Ruminococcus_lactaris,0,0.4387440616837872,11.60231,0.8276594820582479,0.6849083074346569,2690,56.24085302111646,46,62
Ruminococcus_obeum_CAG_39,0,0.016768978946429824,13.02535,0.3039321735463235,0.09237236690495235,410,8.572025925151578,207,212
Ruminococcus_sp_CAG_330,0,0.058553587105828954,5.29553,0.34574092952301483,0.11952891224074931,451,9.429228517666736,135,201
Ruminococcus_sp_CAG_403,0,0.04476986082079153,5.21971,0.315809008039607,0.09972971457859273,336,7.024879782563246,148,229.5
Ruminococcus_sp_CAG_488,0,0.06720061406075808,11.36772,0.4740023814279686,0.22466548279284818,448,9.366506376750994,128,202
Ruminococcus_sp_CAG_563,0,0.015317848069955408,11.83641,0.27852417135095736,0.0775737068287199,229,4.787790089901735,213,256
Ruminococcus_sp_CAG_579,0,0.03663477703455964,15.08068,0.4950772164519252,0.24509354229150512,89,1.86075684716705,162,349
Ruminococcus_sp_CAG_624,0,0.01451214987458194,9.2058700000000009,0.24380284114474596,0.059438205332232465,112,2.3416265941877485,221,325
Ruthenibacterium_lactatiformans,0,0.18218896406450294,18.21878,0.7454991477637694,0.5557182589622072,4086,85.42755592724231,77,22
Subdoligranulum_variabile,0,1.0418060200668897e-5,0.01258,3.4338749577507096e-4,1.1791313121901189e-7,12,0.2508885636629731,738,576
Absiella_dolichum,0,0.0015961976429367734,0.56619,0.02035429057512208,4.1428316331586245e-4,163,3.4079029897553834,360,291.5
Candidatus_Stoquefichus_sp_KLE1796,0,0.001209496237458194,1.19339,0.030416109569695378,9.251215898959632e-4,62,1.2962575789253605,388,389.5
Catenibacterium_mitsuokai,0,0.1763381614060758,18.97087,0.9141164167374363,0.8355467289839115,847,17.708551118544847,78,143
Coprobacillus_cateniformis,0,0.020278139065505286,6.95971,0.22192900811802457,0.04925056645640989,474,9.910098264687434,198,199
Dielma_fastidiosa,0,0.007441339824577596,2.54322,0.0767211333342718,0.005885889808966017,722,15.095128580388877,257,159
Eggerthia_catenaformis,0,6.1167433110367895e-6,0.01546,3.469625543377823e-4,1.2038167234519547e-7,6,0.12544428183148654,766,648.5
Clostridium_innocuum,0,0.029098481018076126,8.34859,0.28288529154270015,0.08002063875493087,1199,25.067948985992057,175,124
Clostridium_spiroforme,0,0.014618448299888518,3.20085,0.08121390912416716,0.006595228939329523,1328,27.765001045369015,219,112.5
Erysipelatoclostridium_ramosum,0,0.02687487493530021,5.27672,0.21840253417072203,0.04769727592198402,683,14.279740748484215,180,167
Erysipelothrix_larvae,0,0.0010145563336120401,1.55195,0.03732265248671877,0.0013929598287221688,42,0.8781099728204057,398,438.5
Faecalicoccus_pleomorphus,0,0.006498858173076923,4.38386,0.11829940838231806,0.013994394480649465,184,3.8469579761655868,266,274.5
Faecalitalea_cylindroides,0,0.053590221003042386,14.65311,0.4891532849525607,0.2392600204120045,587,12.272632239180432,142,179
Holdemanella_biformis,0,0.3151719018680247,22.98756,1.1086252517117066,1.2289230981721888,1944,40.64394731340163,61,82
Holdemania_filiformis,0,0.007915709675184068,0.46809,0.025541373159438125,6.522896279315025e-4,1647,34.43445536274305,252,96
Massiliomicrobiota_timonensis,0,0.0018127217868182542,0.60398,0.019817630427153426,3.9272319296660454e-4,367,7.673008572025926,352,221.5
Solobacterium_moorei,0,0.0016548400919732442,3.26939,0.07190049038840161,0.005169611212408417,102,2.132552791135271,357,336
Turicibacter_sanguinis,0,0.06832163020539243,8.88923,0.36886668815228685,0.13605284290726474,1846,38.59502404348735,127,87
Firmicutes_bacterium_CAG_110,0,0.270213351098212,22.05734,0.8552675792563945,0.731400189482936,2646,55.320928287685554,66,63
Firmicutes_bacterium_CAG_145,0,0.02367037943713895,7.41144,0.21207713923926774,0.04497460973370974,1075,22.475433828141334,187,131.5
Firmicutes_bacterium_CAG_170,0,0.08715617063823858,20.555,0.6784229138918385,0.4602334603299244,1427,29.834831695588544,112,105
Firmicutes_bacterium_CAG_238,0,0.044507758326365665,5.00646,0.2601205734443001,0.06765819341237876,821,17.164959230608403,149,147
Firmicutes_bacterium_CAG_424,0,0.0034827985646599777,1.58943,0.055544975826454304,0.003085158730039049,99,2.0698306502195276,306,340.5
Firmicutes_bacterium_CAG_534,0,0.04275685207636566,10.38649,0.45206068585787307,0.20435079257276692,139,2.9061258624294375,154,308.5
Firmicutes_bacterium_CAG_555,0,0.0444294988851728,15.42729,0.5951825288410838,0.354230853997627,145,3.031570144260924,150,303
Firmicutes_bacterium_CAG_646,0,0.004289850891861761,9.36923,0.19873971284582415,0.03949696121579744,47,0.9826468743466444,295,422
Firmicutes_bacterium_CAG_791,0,0.019255551839464882,7.07327,0.2555978290136789,0.0653281234492908,105,2.195274932051014,202,334
Firmicutes_bacterium_CAG_83,0,0.2314731065665278,27.37175,0.8033065209346397,0.645233496082896,3832,80.11708132970938,70,31
Firmicutes_bacterium_CAG_94,0,0.04168409326995468,4.97314,0.19070387374671613,0.03636494370867762,1431,29.918461216809533,155,104
Firmicutes_bacterium_CAG_95,0,0.0763580541242481,14.39732,0.4530286072242109,0.20522120633859714,1784,37.298766464561986,122,89
Limnochorda_pilosa,0,3.7334866220735784e-5,0.02405,7.241180458058537e-4,5.24334483064615e-7,39,0.8153878319046624,650,447
Acidaminococcus_fermentans,0,0.006414205267558528,3.7627825,0.10515341885641045,0.011056935564958468,91,1.9025716077775454,267,347
Acidaminococcus_intestini,0,0.09781362694597069,19.44467,0.632690159807528,0.4002720638060377,517,10.809115617813088,108,190
Acidaminococcus_sp_CAG_542,0,0.00363065008361204,1.33418,0.06082093149917748,0.003699089416003583,37,0.7735730712941669,302,453.5
Phascolarctobacterium_faecium,0,0.15129799973618913,16.27179,0.5463593387612083,0.29847820588383284,1669,34.894417729458496,86,94
Phascolarctobacterium_sp_CAG_266,0,0.10545721460423635,7.13586,0.4409642577510521,0.19443215706957076,672,14.049759565126491,104,169
Phascolarctobacterium_succinatutens,0,0.37475804202002705,26.67216,1.2386954517855446,1.5341997702901227,1023,21.38825005226845,52,134
Megamonas_funiformis,0,0.09431996563219389,31.09445,0.8739924394050731,0.763828066874354,729,15.241480242525613,110,158
Megamonas_funiformis_CAG_377,0,0.008761256972646918,4.48499,0.14269841287120666,0.020362277689497037,164,3.428810370060632,249,290
Megamonas_hypermegale,0,0.037982611806219146,10.76529,0.35728974237248856,0.12765028798644207,593,12.398076521011918,160,177
Megamonas_rupellensis,0,0.003612046404682274,5.59961,0.13483567202022034,0.0181803930815279,21,0.43905498641020285,304,510.5
Mitsuokella_jalaludinii,0,0.012672370401337793,5.13054,0.13926794244717125,0.019394798820467015,320,6.690361697679281,231,232
Mitsuokella_multacida,0,0.059733615872352284,11.35415,0.52992998313101,0.2808128324587246,412,8.613840685762074,132,211
Selenomonas_flueggei,0,1.6513377926421405e-7,7.9e-4,1.6147687726858998e-5,2.607456028713098e-10,1,0.02090738030524775,959,899.5
Selenomonas_noxia,0,1.2748745819397993e-5,0.04693,9.717474041400413e-4,9.442839265901874e-7,4,0.083629521220991,721,695.5
Selenomonas_sp_FOBRC6,0,2.362040133779264e-7,0.00113,2.3097325482722367e-5,5.334819104412361e-10,1,0.02090738030524775,951,899.5
Selenomonas_sputigena,0,1.176839464882943e-6,0.00563,1.1507782519267868e-4,1.3242793301797177e-8,1,0.02090738030524775,873,899.5
Allisonella_histaminiformans,0,0.003074200136367256,0.2500825,0.014079739050627607,1.9822269662061e-4,718,15.011499059167887,314,161
Anaeroglobus_geminatus,0,1.4496237458193979e-5,0.03464,7.48551284891476e-4,5.603223040832079e-7,7,0.14635166213673428,711,633.5
Dialister_invisus,0,0.14003045029540206,8.46255,0.5131452587316303,0.2632918495330652,1306,27.305038678653563,91,114
Dialister_micraerophilus,0,2.6880337732919254e-4,0.82867,0.017121366435740602,2.9313805564920093e-4,19,0.3972402257997073,514,525
Dialister_pneumosintes,0,3.0101954431438125e-4,0.52235,0.01135929256412532,1.2903161077772957e-4,34,0.7108509303784235,505,465
Dialister_sp_CAG_357,0,0.42723759709180176,36.43369,1.7013784494626816,2.8944189451132463,892,18.649383232280993,47,141
Dialister_succinatiphilus,0,0.05429060984531772,20.05831,0.6792749502470098,0.4613985582087078,239,4.996863892954213,141,254
Megasphaera_cerevisiae,0,5.077132107023411e-5,0.1986,0.0041040755431156406,1.684327891605631e-5,3,0.06272214091574327,624,735.5
Megasphaera_elsdenii,0,0.07561503891443701,34.44568,0.995118229210791,0.9902272556173853,407,8.509303784235835,123,213
Megasphaera_hexanoica,0,1.5992892976588627e-5,0.02582,6.18051974338994e-4,3.8198279992482453e-7,10,0.20907380305247752,706,596.5
Megasphaera_micronuciformis,0,0.0011697930602006688,4.57133,0.0936392092358289,0.008768218943694825,37,0.7735730712941669,392,453.5
Megasphaera_sp_BV3C16_1,0,1.1224916387959865e-6,0.00537,1.0976339632054788e-4,1.2047900777823542e-8,1,0.02090738030524775,876,899.5
Megasphaera_sp_DISK_18,0,0.0050909921962095876,11.03347,0.23029124027180028,0.053033352915866604,61,1.275350198620113,280,392
Megasphaera_sp_MJR8396C,0,0.0018579931119605032,2.99001,0.07630414200970975,0.005822243984427572,32,0.669036169767928,349,470
Megasphaera_stantonii,0,1.6785117056856188e-5,0.01736,5.110098613832543e-4,2.611267967736411e-7,12,0.2508885636629731,703,576
Negativicoccus_succinicivorans,0,5.372073578595318e-7,0.00257,5.253108538990839e-5,2.7594914795781345e-9,1,0.02090738030524775,910,899.5
Veillonella_atypica,0,0.012736064097587195,6.49558,0.14508813648450833,0.021049753767375643,1075,22.475433828141334,228,131.5
Veillonella_denticariosi,0,3.81814381270903e-5,0.10355,0.0021879945729528297,4.78726611533072e-6,10,0.20907380305247752,649,596.5
Veillonella_dispar,0,0.010472852749605467,2.1155,0.0705707894516902,0.004979939230199536,1109,23.186284758519758,243,129
Veillonella_infantium,0,0.0037735558508520464,2.67949,0.05839960520179023,0.0034104119473862384,763,15.952331172904035,300,154
Veillonella_parvula,0,0.040073373027334984,33.39297,0.7307792280869937,0.5340243563333622,1538,32.155550909471046,157,100
Veillonella_rodentium,0,4.683841973244147e-5,0.09787,0.002099274442852045,4.406894931998771e-6,19,0.3972402257997073,631,525
Veillonella_rogosae,0,3.4306950748526837e-4,0.15969,0.004436134767994149,1.967862285507909e-5,218,4.55780890654401,490,261.5
Veillonella_seminalis,0,0.001038313127090301,4.25917,0.08741833051634897,0.007641894535780983,4,0.083629521220991,397,695.5
Veillonella_sp_CAG_933,0,9.183005852842809e-4,2.30092,0.051770404949087495,0.002680144863431759,8,0.167259042441982,413,619.5
Veillonella_sp_T11011_6,0,0.0026080368564859054,3.07245,0.06928975800096515,0.004800978491031244,420,8.781099728204056,328,207
Veillonella_tobetsuensis,0,5.203046613712375e-4,0.44299,0.01105313268030242,1.22168985459023e-4,123,2.5716077775454735,457,319
Veillonellaceae_bacterium_DNF00626,0,3.454483695652174e-5,0.0343,9.689612670234863e-4,9.388693761540314e-7,12,0.2508885636629731,656,576
Anaerococcus_hydrogenalis,0,1.1329431438127092e-6,0.00542,1.1078540187288075e-4,1.2273300958482207e-8,1,0.02090738030524775,875,899.5
Anaerococcus_lactolyticus,0,1.41753762541806e-4,0.34046,0.007622473217367431,5.81014269902865e-5,14,0.29270332427346857,558,556
Anaerococcus_octavius,0,1.4736622073578595e-6,0.00705,1.441027828789316e-4,2.0765435549929938e-8,1,0.02090738030524775,868,899.5
Anaerococcus_tetradius,0,1.3480351170568561e-5,0.01559,4.8401996149786156e-4,2.3427198722006207e-7,5,0.10453690152623876,718,667.5
Anaerococcus_vaginalis,0,7.048453177257525e-4,1.07611,0.022751229494074557,5.176097656952364e-4,110,2.299811833577253,430,329
Finegoldia_magna,0,9.312996446488295e-4,0.85551,0.02155224975458319,4.6448971282442335e-4,148,3.0942922851766674,410,300
Parvimonas_micra,0,0.0018653396739130434,6.23609,0.12773489330376314,0.016316035287107098,134,2.8015889609031985,348,313
Parvimonas_sp_KA00067,0,0.002602003553511706,7.84783,0.16127900475777251,0.02601063421663036,96,2.0071085093037846,329,344
Parvimonas_sp_oral_taxon_110,0,1.9293478260869564e-6,0.00686,1.443335840378711e-4,2.083198217956137e-8,2,0.0418147606104955,847,787
Parvimonas_sp_oral_taxon_393,0,3.946488294314382e-6,0.01888,3.8590929656088347e-4,1.4892471947465313e-7,1,0.02090738030524775,798,899.5
Peptoniphilus_asaccharolyticus,0,1.3990384615384617e-5,0.06693,0.0013680566323527505,1.8715630430825684e-6,1,0.02090738030524775,714,899.5
Peptoniphilus_coxii,0,4.578804347826087e-5,0.05629,0.0015441314011020101,2.3843052504295333e-6,13,0.2717959439682208,635,563
Peptoniphilus_duerdenii,0,5.9808214882943146e-5,0.15408,0.0033282629411202,1.1077207574002167e-5,12,0.2508885636629731,609,576
Peptoniphilus_grossensis,0,4.3269230769230766e-7,0.00207,4.231102986657991e-5,1.790208033557563e-9,1,0.02090738030524775,929,899.5
Peptoniphilus_harei,0,3.8367422658862875e-4,0.87575,0.018303108492880776,3.3499950033072785e-4,44,0.9199247334309012,482,433.5
Peptoniphilus_lacrimalis,0,0.0012914829939082656,1.97492,0.04344708697929946,0.0018876189624239684,116,2.4252561154087395,379,322
Peptoniphilus_sp_BV3C26,0,8.642035953177257e-5,0.17476,0.0038846026526677853,1.5089940774580604e-5,11,0.2299811833577253,587,588
Peptoniphilus_sp_DNF00840,0,2.5282190635451506e-5,0.12095,0.0024722314310931595,6.111876304611618e-6,1,0.02090738030524775,680,899.5
Peptoniphilus_sp_HMSC062D09,0,1.2930811036789298e-4,0.14751,0.003982608862611678,1.5860911616490873e-5,34,0.7108509303784235,564,465
Bacteroides_coagulans,0,1.934270484949833e-4,0.25773,0.005763771277935203,3.322047529272157e-5,54,1.1289985364833788,534,404.5
Tissierellia_bacterium_KA00581,0,1.6046613712374582e-4,0.33287,0.008017188362775889,6.42745471431865e-5,6,0.12544428183148654,548,648.5
Cetobacterium_somerae,0,0.0012148306856187292,5.58017,0.11408350677787656,0.013014933669963766,7,0.14635166213673428,387,633.5
Fusobacterium_equinum,0,2.2651964882943146e-4,0.88444,0.01814315567586829,3.291710013477287e-4,13,0.2717959439682208,528,563
Fusobacterium_gonidiaformans,0,0.0012156166387959867,0.89695,0.02943230158544451,8.662435002952674e-4,35,0.7317583106836713,386,461
Fusobacterium_hwasookii,0,1.7934782608695653e-6,0.00858,1.7537615278031675e-4,3.075653356708139e-8,1,0.02090738030524775,854,899.5
Fusobacterium_mortiferum,0,0.031017941053511706,24.83297,0.6242090486017082,0.38962775234564345,136,2.843403721513694,171,312
Fusobacterium_naviforme,0,5.5376358695652173e-05,0.13445,0.0028337978203746726,8.030312381698712e-6,15,0.3136107045787163,617,548.5
Fusobacterium_necrogenes,0,2.4665551839464886e-7,0.00118,2.4119331035055217e-5,5.817371854478638e-10,1,0.02090738030524775,945,899.5
Fusobacterium_necrophorum,0,4.806438127090301e-5,0.113,0.0027525193139646318,7.576280901501367e-6,8,0.167259042441982,630,619.5
Fusobacterium_nucleatum,0,2.704867415193502e-4,0.25609,0.007120265232314823,5.0697233023794216e-5,43,0.8990173531256535,513,435.5
Fusobacterium_periodonticum,0,5.6899038461538464e-5,0.18509,0.003819405584318394,1.458770779884377e-5,19,0.3972402257997073,612,525
Fusobacterium_sp_CAG_439,0,0.01042639997909699,6.00461,0.16963948399645515,0.028776754028658806,111,2.3207192138825006,244,327
Fusobacterium_sp_oral_taxon_370,0,2.9619565217391306e-6,0.00685,1.5155816510413394e-4,2.2969602295481745e-8,5,0.10453690152623876,816,667.5
Fusobacterium_ulcerans,0,0.0011740071070234113,1.13421,0.031962005194202274,0.0010215513085527228,47,0.9826468743466444,390,422
Fusobacterium_varium,0,0.0024507608695652173,5.20305,0.11321538238872395,0.012817557541280278,52,1.0871837758728833,333,410.5
Leptotrichia_sp_oral_taxon_847,0,2.29933110367893e-8,1.1e-4,2.2484122151322658e-6,5.055314524503843e-12,1,0.02090738030524775,981,899.5
Leptotrichia_wadei,0,5.372073578595317e-7,0.00257,5.253108538990839e-5,2.7594914795781345e-9,1,0.02090738030524775,911.5,899.5
Sneathia_amnii,0,0.002721837897157191,4.17616,0.10196181375258676,0.010396060612056357,29,0.6063140288521849,325,477.5
Victivallis_vadensis,0,0.021715626205177207,9.75461,0.24943651376797094,0.062216214502923375,824,17.22768137152415,194,146
Paludisphaera_borealis,0,5.9322742474916385e-6,0.00816,2.0241766011813126e-4,4.097227374479682e-8,11,0.2299811833577253,769,588
Methylobacterium_radiotolerans,0,2.989130434782609e-7,0.00143,2.9229358796719458e-5,8.543481546411495e-10,1,0.02090738030524775,941,899.5
Ensifer_adhaerens,0,6.270903010033444e-8,3e-4,6.132033313997088e-6,3.760151299217734e-11,1,0.02090738030524775,973,899.5
Paracoccus_yeei,0,5.834030100334448e-6,0.02791,5.704834993121959e-4,3.254486570293522e-7,1,0.02090738030524775,771,899.5
Salipiger_profundus,0,1.7119565217391303e-6,0.00819,1.674045094721205e-4,2.8024031617939847e-8,1,0.02090738030524775,860,899.5
Enhydrobacter_aerosaccus,0,8.42809364548495e-6,0.03618,7.419229183670456e-4,5.504446909475266e-7,2,0.0418147606104955,746,787
Rickettsia_felis,0,2.169732441471572e-6,0.01038,2.1216835266429926e-4,4.5015027293715036e-8,1,0.02090738030524775,837,899.5
Sphingobium_yanoikuyae,0,5.225752508361204e-8,2.5e-4,5.110027761664241e-6,2.6112161800123158e-11,1,0.02090738030524775,976,899.5
Achromobacter_xylosoxidans,0,1.0604096989966555e-4,0.25052,0.005349942491093548,2.862153467493963e-5,9,0.18816642274722975,578,606
Alcaligenes_faecalis,0,8.574414715719063e-6,0.04079,8.337577751823111e-4,6.951461033326484e-7,2,0.0418147606104955,744,787
Burkholderia_contaminans,0,1.197742474916388e-6,0.00573,1.171218362973444e-4,1.3717407954676216e-8,1,0.02090738030524775,872,899.5
Lautropia_mirabilis,0,4.39250627090301e-5,0.03468,0.0010673384147852256,1.1391889739709595e-6,22,0.4599623667154506,638,504
Ralstonia_pickettii,0,2.212792642140468e-5,0.0471,0.0010483668436959551,1.0990592037884332e-6,12,0.2508885636629731,689,576
Comamonas_kerstersii,0,0.025758651755852843,31.09934,0.7176173155921199,0.5149651368998618,181,3.7842358352498433,182,278
Oxalobacter_formigenes,0,0.008558913641089958,1.21141,0.056106789864618214,0.0031477814226939936,341,7.129416684089483,250,228
Parasutterella_excrementihominis,0,0.14349809155542756,8.12801,0.4376114177146273,0.19148160549905152,2586,54.06648546937068,90,66
Turicimonas_muris,0,0.012390355102325211,1.96755,0.06613309394305936,0.004373266507073184,1382,28.89399958185239,232,109
Eikenella_corrodens,0,1.1664924749163879e-5,0.03723,7.885860130265302e-4,6.218615463920908e-7,6,0.12544428183148654,732,648.5
Morococcus_cerebrosus,0,1.4214046822742476e-6,0.00527,1.0995986258030675e-4,1.2091056305746593e-8,2,0.0418147606104955,869,787
Neisseria_cinerea,0,2.460981047937569e-7,0.0011773333333333332,2.4064824072264127e-5,5.791108358194124e-10,1,0.02090738030524775,946,899.5
Neisseria_elongata,0,3.4009197324414714e-6,0.00711,1.7705908496214322e-4,3.134956175958342e-8,4,0.083629521220991,809,695.5
Neisseria_flavescens,0,3.815236801242236e-4,0.29421,0.00866739449412047,7.512216111784074e-5,49,1.02446163495714,484,417
Neisseria_macacae,0,1.5677257525083612e-7,7.5e-4,1.5330083284992723e-5,2.350094562011084e-10,1,0.02090738030524775,960,899.5
Neisseria_mucosa,0,5.8235785953177254e-6,0.01225,2.849962828303748e-4,8.122189431650409e-8,5,0.10453690152623876,772,667.5
Neisseria_perflava,0,3.4887123745819395e-6,0.00887,2.0434080868762182e-4,4.175471422790541e-8,3,0.06272214091574327,808,735.5
Neisseria_sicca,0,1.9709448160535118e-5,0.04486,0.001032068100778133,1.0651521562486853e-6,6,0.12544428183148654,695,648.5
Neisseria_subflava,0,6.584149546106067e-5,0.0639,0.001823855251787941,3.3263888091336533e-6,20,0.41814760610495505,607,517
Bilophila_wadsworthia,0,0.04412710922242125,2.01375,0.09531282481596207,0.00908317497221431,2973,62.15764164750157,151,57
Desulfovibrio_fairfieldensis,0,6.921585493311037e-4,0.5284025,0.01397565656022211,1.9531441693686463e-4,73,1.5262387622830857,431,373.5
Desulfovibrio_legallii,0,1.1914715719063544e-5,0.05579,0.0011404827478474389,1.3006897269097884e-6,2,0.0418147606104955,727,787
Desulfovibrio_piger,0,0.10056134020988766,12.06066,0.390641962556074,0.15258653463215127,1259,26.32239180430692,106,119
Desulfovibrio_sp_An276,0,0.0014982713210702342,2.47581,0.05665259728857886,0.0032094697879295844,17,0.35542546518921175,369,538
Desulfovibrio_sp_MES5,0,3.030936454849498e-7,0.00145,2.9638161017652594e-5,8.784131229561428e-10,1,0.02090738030524775,939.5,899.5
Desulfovibrio_vulgaris,0,1.1868729096989966e-5,0.05678,0.0011605895052291823,1.3469565519885466e-6,1,0.02090738030524775,728,899.5
Desulfovibrionaceae_bacterium,0,0.01406671911446274,1.96217,0.08175004630253008,0.0066826191893485445,649,13.568889818105792,223,172
Lawsonia_intracellularis,0,5.372073578595317e-7,0.00257,5.253108538990839e-5,2.7594914795781345e-9,1,0.02090738030524775,911.5,899.5
